335.4619	47.90002
335.4702	44.21565
335.4784	42.41392
335.4867	44.20397
335.4949	45.22447
335.5031	50.18189
335.5114	55.23446
335.5196	58.04671
335.5279	62.68377
335.5361	64.81853
335.5443	64.96751
335.5526	65.0818
335.5608	64.87332
335.5691	65.64716
335.5773	76.97004
335.5855	84.09396
335.5938	83.96375
335.602	85.71187
335.6103	85.87491
335.6185	84.82635
335.6267	82.45114
335.635	79.47382
335.6432	78.14776
335.6515	79.40472
335.6597	81.18563
335.6679	82.31938
335.6762	84.26202
335.6844	90.20289
335.6927	100.975
335.7009	107.2811
335.7091	108.8039
335.7174	110.2272
335.7256	110.232
335.7339	110.0763
335.7421	110.3608
335.7503	109.8126
335.7586	108.2835
335.7668	108.3384
335.7751	107.3547
335.7833	105.6973
335.7915	104.1646
335.7998	102.6728
335.808	103.5363
335.8163	107.6412
335.8245	115.7856
335.8327	124.0818
335.841	128.165
335.8492	136.8567
335.8575	142.9949
335.8657	144.5023
335.8739	148.2207
335.8822	156.0506
335.8904	159.3423
335.8987	165.0654
335.9069	174.4023
335.9151	179.8081
335.9234	183.6933
335.9316	192.2633
335.9398	198.5079
335.9481	198.6239
335.9563	198.6718
335.9646	198.6963
335.9728	198.6699
335.981	198.6977
335.9893	198.6672
335.9975	198.6315
336.0058	199.5734
336.014	202.7119
336.0222	208.0434
336.0305	213.9911
336.0387	218.5905
336.047	221.7764
336.0552	224.8321
336.0634	230.6666
336.0717	238.1144
336.0799	239.6681
336.0882	243.72
336.0964	255.7161
336.1046	267.7775
336.1129	271.6506
336.1211	279.1006
336.1294	283.2552
336.1376	283.7754
336.1458	287.8787
336.1541	295.6892
336.1623	298.2244
336.1706	299.7452
336.1788	303.3747
336.187	306.0646
336.1953	308.1407
336.2035	319.0645
336.2118	327.5824
336.22	329.011
336.2282	333.9336
336.2365	343.5502
336.2447	346.9779
336.253	354.2679
336.2612	367.8597
336.2694	371.8857
336.2777	373.1101
336.2859	384.0249
336.2942	395.0327
336.3024	396.5326
336.3106	400.6685
336.3189	409.9352
336.3271	415.2133
336.3354	418.863
336.3436	426.6425
336.3518	429.8373
336.3601	432.3562
336.3683	435.6943
336.3766	438.2545
336.3848	439.6517
336.393	441.3027
336.4013	441.6259
336.4095	442.0056
336.4178	443.765
336.426	445.266
336.4342	445.6309
336.4425	444.6033
336.4507	442.9553
336.459	441.5256
336.4672	440.0878
336.4754	438.2291
336.4837	438.0189
336.4919	433.6447
336.5002	422.7872
336.5084	419.2683
336.5166	417.9353
336.5249	416.5834
336.5331	411.6842
336.5414	400.8253
336.5496	395.3454
336.5578	393.2791
336.5661	392.6128
336.5743	392.5758
336.5826	391.0565
336.5908	389.2179
336.599	388.8469
336.6073	384.59
336.6155	375.2926
336.6237	369.6784
336.632	360.0465
336.6402	350.9496
336.6485	346.6057
336.6567	340.1056
336.6649	324.5035
336.6732	318.3743
336.6814	319.6847
336.6897	318.8861
336.6979	317.3315
336.7061	318.674
336.7144	319.3381
336.7226	319.4391
336.7309	321.3967
336.7391	324.4395
336.7473	326.4086
336.7556	326.8116
336.7638	326.793
336.7721	326.7117
336.7803	325.2564
336.7885	323.6527
336.7968	322.2937
336.805	320.6267
336.8133	319.2149
336.8215	320.3974
336.8297	322.9827
336.838	326.6183
336.8462	331.36
336.8545	335.8311
336.8627	337.8197
336.8709	338.1428
336.8792	337.954
336.8874	338.1042
336.8957	338.3114
336.9039	336.9591
336.9121	349.7554
336.9204	365.0241
336.9286	366.3611
336.9369	372.2893
336.9451	376.679
336.9533	378.4401
336.9616	382.8634
336.9698	390.5088
336.9781	393.9233
336.9863	396.3678
336.9945	399.8066
337.0028	402.2662
337.011	403.5646
337.0193	409.1123
337.0275	414.1212
337.0357	415.3308
337.044	417.6409
337.0522	425.5626
337.0605	427.0453
337.0687	427.0862
337.0769	428.6751
337.0852	428.431
337.0934	428.366
337.1017	428.6461
337.1099	427.7858
337.1181	426.3612
337.1264	424.8632
337.1346	420.1061
337.1429	418.6046
337.1511	413.948
337.1593	404.9898
337.1676	403.7534
337.1758	404.2924
337.1841	394.6331
337.1923	385.6693
337.2005	380.3442
337.2088	358.6094
337.217	348.8733
337.2253	343.9104
337.2335	332.942
337.2417	321.0923
337.25	310.9691
337.2582	297.4651
337.2664	276.7413
337.2747	261.4233
337.2829	257.9305
337.2912	235.9581
337.2994	222.9729
337.3076	218.8584
337.3159	208.5715
337.3241	198.0894
337.3324	189.5315
337.3406	178.3479
337.3488	167.6854
337.3571	162.7058
337.3653	158.6509
337.3736	150.1756
337.3818	142.6159
337.39	133.2086
337.3983	117.8898
337.4065	109.7198
337.4148	103.8185
337.423	88.16671
337.4312	70.52496
337.4395	68.5866
337.4477	67.30788
337.456	48.9903
337.4642	34.16742
337.4724	34.56179
337.4807	26.7685
337.4889	20.72453
337.4972	19.1778
337.5054	12.65975
337.5136	-1.446827
337.5219	-10.52843
337.5301	-18.37541
337.5384	-23.78159
337.5466	-25.779
337.5548	-27.25694
337.5631	-28.92106
337.5713	-29.18267
337.5796	-29.53354
337.5878	-28.67013
